model,method,dataset,task,augmentation_rate,eval_score
meta,synonym,oldleetcode.json,Q00019,0.0,0
meta,synonym,oldleetcode.json,Q00019,0.1,0
meta,synonym,oldleetcode.json,Q00019,0.2,0
meta,synonym,oldleetcode.json,Q00019,0.3,0
meta,synonym,oldleetcode.json,Q00019,0.4,0
meta,synonym,oldleetcode.json,Q00019,0.5,0
meta,synonym,oldleetcode.json,Q00019,0.6,0
meta,synonym,oldleetcode.json,Q00019,0.7,0
meta,synonym,oldleetcode.json,Q00019,0.8,0
meta,synonym,oldleetcode.json,Q00019,0.9,0
meta,synonym,oldleetcode.json,Q00019,1.0,0
