model,method,dataset,task,augmentation_rate,eval_score
anthropic,keyboard,math.json,Q00006,0.0,0.0
anthropic,keyboard,math.json,Q00006,0.1,1.0
anthropic,keyboard,math.json,Q00006,0.2,1.0
anthropic,keyboard,math.json,Q00006,0.3,1.0
anthropic,keyboard,math.json,Q00006,0.4,1.0
anthropic,keyboard,math.json,Q00006,0.5,1.0
anthropic,keyboard,math.json,Q00006,0.6,0.0
anthropic,keyboard,math.json,Q00006,0.7,1.0
anthropic,keyboard,math.json,Q00006,0.8,0.0
anthropic,keyboard,math.json,Q00006,0.9,1.0
anthropic,keyboard,math.json,Q00006,1.0,0.0
